   1.080   1.304   0.646   2.692   3.486   1.962   0.493   0.181   1.855   2.038  -0.346   0.691   4.089   6.989   4.096   0.420   0.308   2.310   2.186   0.009   0.408   1.379   3.753   5.587   3.758   1.095   0.183   2.037   2.102   2.008   0.000
   1.068   1.259   0.586   2.509   3.179   1.789   0.455   0.266   1.783   1.967  -0.229   0.904   3.906   6.645   3.928   0.679   0.461   2.343   2.268   0.197   0.486   1.483   3.724   5.532   3.760   1.251   0.290   2.028   2.077   2.007   0.000
   1.011   1.160   0.464   2.215   2.756   1.515   0.355   0.315   1.613   1.806  -0.138   1.050   3.613   6.175   3.658   0.877   0.608   2.310   2.289   0.381   0.572   1.575   3.667   5.450   3.731   1.393   0.408   2.052   2.088   2.033   0.000
   0.913   1.018   0.293   1.838   2.251   1.168   0.206   0.328   1.367   1.575  -0.074   1.131   3.243   5.626   3.319   1.014   0.745   2.227   2.261   0.557   0.668   1.662   3.603   5.363   3.685   1.524   0.536   2.119   2.145   2.095   0.000
   0.786   0.843   0.089   1.410   1.704   0.778   0.025   0.311   1.071   1.299  -0.037   1.153   2.832   5.046   2.949   1.097   0.873   2.113   2.202   0.723   0.778   1.749   3.549   5.294   3.644   1.649   0.675   2.237   2.258   2.204   0.000
   0.638   0.650  -0.130   0.963   1.153   0.381  -0.170   0.272   0.752   1.005  -0.019   1.132   2.416   4.482   2.585   1.139   0.996   1.992   2.135   0.882   0.907   1.846   3.524   5.260   3.625   1.775   0.829   2.411   2.433   2.364   0.000
   0.480   0.453  -0.342   0.528   0.634   0.008  -0.356   0.222   0.441   0.722  -0.010   1.085   2.029   3.977   2.263   1.157   1.120   1.886   2.083   1.039   1.058   1.963   3.544   5.279   3.645   1.913   1.001   2.643   2.671   2.580   0.000
   0.324   0.266  -0.530   0.134   0.179  -0.308  -0.511   0.174   0.164   0.477   0.001   1.032   1.700   3.563   2.016   1.171   1.250   1.815   2.067   1.200   1.236   2.106   3.619   5.363   3.720   2.071   1.193   2.930   2.969   2.850   0.000
   0.179   0.101  -0.677  -0.196  -0.187  -0.544  -0.615   0.139  -0.055   0.295   0.026   0.993   1.453   3.267   1.868   1.201   1.391   1.799   2.109   1.370   1.442   2.284   3.758   5.518   3.860   2.259   1.409   3.268   3.320   3.171   0.000
   0.052  -0.030  -0.771  -0.444  -0.448  -0.679  -0.654   0.128  -0.199   0.195   0.078   0.985   1.305   3.105   1.837   1.268   1.547   1.848   2.224   1.555   1.675   2.499   3.964   5.747   4.073   2.482   1.648   3.648   3.715   3.536   0.000
  -0.050  -0.119  -0.803  -0.599  -0.594  -0.702  -0.616   0.149  -0.255   0.191   0.166   1.023   1.264   3.081   1.933   1.386   1.721   1.972   2.423   1.757   1.932   2.754   4.237   6.049   4.361   2.744   1.908   4.061   4.143   3.936   0.000
  -0.122  -0.161  -0.771  -0.654  -0.623  -0.609  -0.496   0.207  -0.218   0.290   0.297   1.115   1.334   3.193   2.157   1.567   1.912   2.173   2.711   1.979   2.209   3.045   4.572   6.420   4.722   3.046   2.186   4.495   4.591   4.361   0.000
  -0.162  -0.154  -0.676  -0.610  -0.536  -0.400  -0.295   0.304  -0.088   0.494   0.473   1.266   1.511   3.431   2.502   1.817   2.119   2.447   3.085   2.219   2.497   3.369   4.962   6.851   5.149   3.387   2.477   4.939   5.046   4.800   0.000
  -0.169  -0.098  -0.523  -0.470  -0.343  -0.084  -0.019   0.438   0.130   0.797   0.694   1.474   1.788   3.779   2.955   2.135   2.337   2.789   3.539   2.472   2.790   3.719   5.398   7.333   5.634   3.760   2.772   5.383   5.497   5.242   0.000
  -0.142   0.005  -0.321  -0.243  -0.055   0.328   0.321   0.605   0.426   1.190   0.955   1.737   2.152   4.220   3.501   2.517   2.561   3.190   4.060   2.735   3.078   4.086   5.870   7.855   6.165   4.159   3.065   5.818   5.933   5.675   0.000
  -0.084   0.149  -0.080   0.062   0.318   0.821   0.712   0.801   0.788   1.660   1.249   2.045   2.592   4.733   4.118   2.954   2.786   3.638   4.635   3.000   3.353   4.462   6.369   8.405   6.728   4.574   3.346   6.234   6.346   6.092   0.000
   0.004   0.327   0.189   0.436   0.761   1.378   1.139   1.016   1.204   2.193   1.567   2.389   3.093   5.300   4.789   3.433   3.007   4.123   5.245   3.260   3.609   4.840   6.885   8.974   7.311   4.996   3.610   6.627   6.731   6.484   0.000
   0.120   0.534   0.476   0.866   1.263   1.984   1.587   1.245   1.660   2.771   1.898   2.759   3.645   5.907   5.492   3.940   3.219   4.635   5.875   3.509   3.841   5.213   7.413   9.552   7.901   5.417   3.850   6.994   7.084   6.849   0.000
   0.260   0.761   0.770   1.343   1.813   2.622   2.040   1.480   2.144   3.379   2.233   3.145   4.234   6.538   6.212   4.461   3.419   5.165   6.509   3.742   4.046   5.578   7.945  10.134   8.490   5.830   4.064   7.334   7.406   7.184   0.000
   0.419   1.002   1.064   1.856   2.402   3.277   2.486   1.714   2.644   4.001   2.562   3.538   4.852   7.185   6.935   4.981   3.606   5.706   7.134   3.957   4.227   5.933   8.480  10.714   9.068   6.229   4.252   7.649   7.700   7.491   0.000
   0.595   1.249   1.351   2.396   3.019   3.936   2.915   1.944   3.153   4.624   2.879   3.931   5.491   7.840   7.650   5.488   3.782   6.252   7.743   4.152   4.388   6.279   9.016  11.291   9.633   6.612   4.419   7.944   7.971   7.775   0.000
   0.781   1.495   1.627   2.954   3.656   4.588   3.319   2.166   3.661   5.236   3.177   4.320   6.141   8.497   8.349   5.971   3.949   6.800   8.327   4.331   4.534   6.619   9.552  11.864  10.183   6.980   4.570   8.225   8.227   8.042   0.000
   0.972   1.735   1.889   3.520   4.303   5.222   3.693   2.379   4.163   5.828   3.453   4.701   6.798   9.153   9.027   6.423   4.111   7.348   8.885   4.498   4.674   6.957  10.089  12.434  10.717   7.334   4.711   8.498   8.474   8.298   0.000
   1.163   1.964   2.134   4.083   4.948   5.828   4.032   2.584   4.653   6.392   3.705   5.073   7.451   9.804   9.678   6.838   4.275   7.891   9.414   4.658   4.816   7.297  10.626  12.999  11.238   7.677   4.852   8.770   8.721   8.551   0.000
   1.347   2.175   2.363   4.633   5.580   6.396   4.337   2.779   5.125   6.920   3.934   5.433   8.094  10.444  10.301   7.214   4.444   8.427   9.916   4.815   4.967   7.643  11.162  13.561  11.747   8.010   5.000   9.046   8.973   8.808   0.000
   1.517   2.364   2.575   5.158   6.185   6.919   4.606   2.967   5.573   7.407   4.141   5.781   8.718  11.068  10.891   7.548   4.623   8.950  10.390   4.976   5.135   7.995  11.694  14.117  12.244   8.338   5.159   9.330   9.235   9.073   0.000
   1.668   2.527   2.769   5.647   6.749   7.387   4.839   3.148   5.991   7.848   4.326   6.115   9.312  11.668  11.445   7.843   4.813   9.454  10.835   5.143   5.322   8.354  12.217  14.664  12.729   8.659   5.334   9.623   9.507   9.347   0.000
   1.796   2.661   2.946   6.088   7.258   7.794   5.038   3.322   6.373   8.240   4.492   6.431   9.865  12.234  11.957   8.097   5.017   9.933  11.252   5.317   5.529   8.716  12.725  15.194  13.199   8.972   5.522   9.925   9.790   9.631   0.000
   1.896   2.763   3.105   6.471   7.698   8.133   5.204   3.489   6.713   8.579   4.640   6.727  10.367  12.756  12.423   8.315   5.230  10.377  11.636   5.496   5.753   9.075  13.208  15.702  13.648   9.274   5.721  10.231  10.078   9.919   0.000
   1.967   2.831   3.246   6.787   8.058   8.400   5.337   3.647   7.004   8.862   4.770   6.997  10.809  13.224  12.836   8.496   5.450  10.778  11.984   5.676   5.989   9.422  13.657  16.175  14.069   9.559   5.925  10.535  10.365  10.205   0.000
   2.008   2.866   3.369   7.030   8.330   8.592   5.438   3.793   7.242   9.088   4.884   7.237  11.180  13.625  13.190   8.642   5.670  11.127  12.290   5.852   6.228   9.749  14.061  16.604  14.453   9.821   6.126  10.830  10.643  10.481   0.000
   2.020   2.867   3.471   7.197   8.508   8.709   5.509   3.927   7.423   9.254   4.981   7.442  11.474  13.951  13.479   8.754   5.881  11.417  12.548   6.018   6.462  10.044  14.410  16.976  14.790  10.052   6.315  11.106  10.901  10.736   0.000
   2.005   2.838   3.554   7.287   8.591   8.754   5.552   4.044   7.545   9.362   5.060   7.608  11.687  14.192  13.696   8.833   6.078  11.641  12.752   6.165   6.682  10.298  14.695  17.280  15.069  10.246   6.483  11.353  11.130  10.960   0.000
   1.968   2.781   3.614   7.304   8.579   8.730   5.566   4.143   7.608   9.411   5.120   7.732  11.815  14.343  13.838   8.880   6.250  11.794  12.897   6.289   6.876  10.503  14.908  17.506  15.281  10.396   6.623  11.562  11.319  11.143   0.000
   1.911   2.701   3.653   7.252   8.480   8.643   5.553   4.223   7.614   9.403   5.161   7.814  11.860  14.401  13.904   8.895   6.394  11.875  12.980   6.382   7.039  10.652  15.045  17.647  15.419  10.497   6.728  11.725  11.461  11.278   0.000
   1.838   2.601   3.669   7.138   8.300   8.502   5.515   4.283   7.568   9.339   5.181   7.852  11.825  14.365  13.892   8.877   6.503  11.885  12.997   6.442   7.163  10.742  15.101  17.699  15.479  10.547   6.794  11.836  11.548  11.357   0.000
   1.754   2.487   3.663   6.972   8.052   8.315   5.453   4.321   7.476   9.225   5.181   7.849  11.717  14.240  13.806   8.830   6.576  11.829  12.951   6.467   7.245  10.773  15.080  17.660  15.459  10.544   6.818  11.891  11.578  11.379   0.000
   1.662   2.364   3.635   6.764   7.749   8.092   5.369   4.339   7.344   9.064   5.161   7.808  11.545  14.034  13.653   8.753   6.612  11.713  12.844   6.458   7.286  10.748  14.985  17.536  15.363  10.491   6.802  11.889  11.551  11.343   0.000
   1.566   2.235   3.587   6.524   7.405   7.841   5.266   4.339   7.181   8.863   5.121   7.735  11.319  13.756  13.440   8.651   6.615  11.547  12.682   6.416   7.286  10.671  14.825  17.334  15.198  10.392   6.748  11.834  11.470  11.253   0.000
   1.468   2.105   3.520   6.261   7.033   7.573   5.146   4.321   6.994   8.629   5.064   7.634  11.052  13.421  13.178   8.526   6.586  11.341  12.475   6.347   7.250  10.552  14.611  17.066  14.974  10.252   6.663  11.730  11.342  11.117   0.000
   1.371   1.977   3.439   5.986   6.649   7.296   5.012   4.289   6.791   8.371   4.993   7.511  10.757  13.044  12.881   8.382   6.533  11.107  12.234   6.255   7.184  10.399  14.355  16.747  14.705  10.082   6.552  11.586  11.176  10.943   0.000
   1.277   1.853   3.346   5.704   6.263   7.017   4.869   4.244   6.579   8.096   4.910   7.373  10.446  12.639  12.561   8.225   6.459  10.855  11.969   6.148   7.095  10.223  14.070  16.393  14.405   9.888   6.424  11.412  10.982  10.743   0.000
   1.185   1.735   3.243   5.424   5.887   6.743   4.718   4.188   6.363   7.813   4.819   7.226  10.129  12.223  12.231   8.058   6.372  10.597  11.692   6.031   6.990  10.033  13.771  16.021  14.088   9.682   6.285  11.217  10.772  10.528   0.000
   1.098   1.623   3.134   5.149   5.527   6.478   4.564   4.124   6.149   7.530   4.723   7.073   9.818  11.807  11.903   7.885   6.275  10.341  11.414   5.909   6.876   9.836  13.468  15.645  13.770   9.470   6.145  11.011  10.556  10.307   0.000
   1.015   1.516   3.022   4.881   5.188   6.224   4.409   4.052   5.938   7.253   4.625   6.921   9.517  11.404  11.586   7.710   6.172  10.094  11.143   5.787   6.759   9.641  13.171  15.279  13.459   9.260   6.007  10.803  10.342  10.090   0.000
   0.935   1.413   2.908   4.623   4.871   5.982   4.256   3.975   5.732   6.986   4.528   6.770   9.232  11.020  11.286   7.534   6.066   9.858  10.884   5.667   6.643   9.451  12.888  14.930  13.164   9.058   5.877  10.600  10.137   9.881   0.000
   0.857   1.313   2.793   4.375   4.576   5.752   4.105   3.892   5.532   6.733   4.432   6.622   8.965  10.659  11.006   7.358   5.960   9.635  10.639   5.550   6.530   9.269  12.620  14.603  12.889   8.863   5.755  10.404   9.943   9.684   0.000
   0.780   1.215   2.677   4.134   4.300   5.531   3.959   3.804   5.337   6.493   4.336   6.476   8.716  10.323  10.745   7.182   5.852   9.424  10.408   5.435   6.422   9.095  12.367  14.298  12.632   8.677   5.641  10.217   9.761   9.497   0.000
   0.703   1.117   2.561   3.900   4.038   5.316   3.817   3.711   5.146   6.266   4.242   6.331   8.481  10.010  10.502   7.004   5.742   9.223  10.188   5.322   6.318   8.926  12.129  14.012  12.390   8.498   5.533  10.037   9.588   9.318   0.000
   0.624   1.018   2.443   3.670   3.785   5.104   3.677   3.612   4.957   6.049   4.146   6.183   8.260   9.716  10.271   6.823   5.630   9.027   9.974   5.208   6.216   8.758  11.899  13.740  12.157   8.321   5.428   9.860   9.419   9.143   0.000
   0.542   0.919   2.322   3.444   3.536   4.892   3.539   3.508   4.769   5.839   4.048   6.030   8.046   9.438  10.047   6.637   5.513   8.833   9.761   5.091   6.113   8.588  11.673  13.475  11.927   8.142   5.322   9.683   9.250   8.966   0.000
   0.458   0.819   2.198   3.219   3.288   4.678   3.403   3.398   4.580   5.632   3.945   5.869   7.838   9.170   9.826   6.445   5.389   8.635   9.543   4.970   6.005   8.412  11.446  13.211  11.693   7.958   5.213   9.499   9.074   8.784   0.000
   0.372   0.719   2.071   2.997   3.039   4.463   3.266   3.283   4.390   5.427   3.838   5.698   7.632   8.911   9.603   6.246   5.258   8.431   9.318   4.844   5.889   8.225  11.213  12.941  11.451   7.766   5.096   9.306   8.889   8.592   0.000
   0.284   0.622   1.941   2.778   2.789   4.245   3.130   3.163   4.199   5.220   3.726   5.515   7.428   8.657   9.376   6.041   5.117   8.218   9.082   4.712   5.763   8.025  10.971  12.664  11.198   7.564   4.971   9.100   8.692   8.390   0.000
   0.198   0.529   1.809   2.564   2.540   4.029   2.993   3.038   4.008   5.013   3.609   5.320   7.224   8.409   9.146   5.831   4.966   7.998   8.836   4.576   5.625   7.811  10.720  12.379  10.934   7.353   4.837   8.880   8.482   8.179   0.000
   0.116   0.442   1.678   2.358   2.294   3.818   2.857   2.910   3.819   4.806   3.489   5.115   7.022   8.169   8.915   5.621   4.807   7.769   8.584   4.437   5.474   7.585  10.462  12.087  10.661   7.133   4.695   8.647   8.261   7.960   0.000
   0.042   0.363   1.550   2.163   2.059   3.617   2.724   2.781   3.634   4.601   3.369   4.902   6.826   7.940   8.685   5.412   4.638   7.537   8.328   4.297   5.310   7.347  10.199  11.794  10.384   6.910   4.546   8.405   8.032   7.737   0.000
  -0.023   0.293   1.428   1.984   1.839   3.431   2.596   2.651   3.458   4.403   3.251   4.685   6.639   7.726   8.464   5.211   4.463   7.303   8.075   4.156   5.136   7.102   9.935  11.504  10.110   6.685   4.392   8.157   7.799   7.515   0.000
  -0.076   0.235   1.315   1.823   1.639   3.265   2.476   2.524   3.293   4.216   3.139   4.469   6.464   7.531   8.255   5.019   4.283   7.074   7.831   4.017   4.953   6.854   9.676  11.223   9.845   6.463   4.235   7.909   7.568   7.297   0.000
  -0.115   0.188   1.214   1.684   1.466   3.123   2.366   2.399   3.143   4.044   3.033   4.259   6.305   7.359   8.064   4.843   4.101   6.853   7.601   3.881   4.765   6.608   9.425  10.958   9.594   6.249   4.080   7.665   7.341   7.087   0.000
  -0.141   0.153   1.125   1.568   1.321   3.007   2.267   2.280   3.010   3.890   2.937   4.058   6.165   7.213   7.895   4.684   3.920   6.644   7.391   3.750   4.576   6.370   9.189  10.713   9.364   6.046   3.927   7.430   7.125   6.888   0.000
  -0.153   0.128   1.049   1.475   1.207   2.918   2.183   2.168   2.897   3.758   2.852   3.872   6.045   7.094   7.753   4.545   3.744   6.452   7.205   3.624   4.390   6.143   8.969  10.492   9.157   5.857   3.781   7.208   6.921   6.702   0.000
  -0.156   0.113   0.986   1.405   1.123   2.856   2.113   2.063   2.802   3.650   2.779   3.703   5.946   7.000   7.636   4.427   3.575   6.277   7.044   3.506   4.212   5.932   8.768  10.294   8.974   5.685   3.643   7.004   6.732   6.531   0.000
  -0.150   0.106   0.932   1.354   1.067   2.817   2.058   1.966   2.727   3.564   2.716   3.553   5.867   6.930   7.547   4.330   3.417   6.122   6.909   3.396   4.045   5.739   8.586  10.120   8.816   5.530   3.517   6.818   6.560   6.373   0.000
  -0.141   0.105   0.888   1.320   1.035   2.799   2.018   1.879   2.669   3.502   2.665   3.424   5.804   6.880   7.481   4.252   3.271   5.986   6.799   3.298   3.892   5.566   8.422   9.967   8.680   5.394   3.404   6.652   6.405   6.229   0.000
  -0.130   0.109   0.850   1.300   1.024   2.798   1.991   1.801   2.625   3.460   2.622   3.314   5.754   6.843   7.436   4.191   3.139   5.868   6.711   3.211   3.757   5.412   8.275   9.832   8.563   5.276   3.307   6.505   6.267   6.099   0.000
  -0.121   0.116   0.818   1.290   1.027   2.808   1.976   1.733   2.595   3.436   2.588   3.221   5.715   6.817   7.407   4.146   3.023   5.766   6.641   3.137   3.640   5.278   8.142   9.708   8.460   5.176   3.226   6.375   6.144   5.982   0.000
  -0.114   0.127   0.791   1.287   1.041   2.826   1.970   1.676   2.574   3.426   2.560   3.145   5.681   6.794   7.390   4.112   2.923   5.678   6.585   3.078   3.542   5.161   8.019   9.593   8.368   5.092   3.163   6.260   6.036   5.876   0.000
  -0.110   0.139   0.768   1.291   1.062   2.847   1.972   1.629   2.559   3.427   2.538   3.081   5.650   6.771   7.380   4.088   2.839   5.600   6.539   3.032   3.462   5.060   7.904   9.482   8.282   5.023   3.116   6.157   5.939   5.781   0.000
  -0.107   0.154   0.752   1.298   1.086   2.869   1.980   1.593   2.550   3.436   2.520   3.029   5.620   6.745   7.372   4.070   2.768   5.531   6.497   3.000   3.399   4.971   7.793   9.370   8.199   4.965   3.085   6.062   5.852   5.693   0.000
